what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1523452484921
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1523452484923
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1523452484924
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1523452484926
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1523452484927
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1523452484929
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1523452484931
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1523452484933
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1523452484934
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1523452484936
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1523452484938
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1523452484940
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1523452484943
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1523452484944
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1523452484944
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1523452484946
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1523452484949
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1523452484950
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1523452484952
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1523452484953
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1523452484954
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1523452484956
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1523452484958
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1523452484959
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1523452484961
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1523452484962
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1523452484963
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1523452484964
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1523452484965
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1523452484965
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1523452484966
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1523452484967
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1523452484967
os,sysinfo,,,"linux",1523452484971
arch,sysinfo,,,"x86",1523452484971
ws,sysinfo,,,"gtk",1523452484971
locale,sysinfo,,,"en_US",1523452484971
processors,sysinfo,,,"8",1523452484971
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1523452484971
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1523452484971
java.specification.name,sysinfo,,,"Java Platform API Specification",1523452484971
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1523452484971
java.specification.version,sysinfo,,,"1.6",1523452484971
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1523452484971
java.version,sysinfo,,,"1.6.0_23",1523452484971
java.vm.info,sysinfo,,,"mixed mode",1523452484971
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1523452484971
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1523452484971
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1523452484971
java.vm.specification.version,sysinfo,,,"1.0",1523452484971
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1523452484971
java.vm.version,sysinfo,,,"19.0-b09",1523452484971
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523452486707
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1523452487757
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1523452487793
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1523452487795
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1523452487806
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1523452487808
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523452487847
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523452490015
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1523452490114
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1523452490119
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1523452490119
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1523452490120
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1523452490125
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523452490952
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523452493628
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1523452538234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523452549688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523452552144
