what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1523546764597
java.vm.version,sysinfo,,,"19.0-b09",1523546764597
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523546765216
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1523546765269
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1523546765305
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1523546766468
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1523546766490
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1523546766492
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523546771971
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523546771987
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546772028
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1523546772059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546775578
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523546776031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546779038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546780584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546780868
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546781464
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546786352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546789591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546792810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546794456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546794741
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546795323
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1523546800081
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1523546802019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546802127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523546823478
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1523546823507
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1523546823508
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523546824962
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1523546825095
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1523546825100
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523546825729
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523546828293
