what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1523279182667
java.vm.version,sysinfo,,,"19.0-b09",1523279182667
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523279183216
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1523279183681
error,log,,,"Unhandled event loop exception",1523279183797
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1523279185815
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1523279185852
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1523279186616
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1523279186636
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1523279186639
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523279189632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523279189654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279189699
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1523279189857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279193140
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523279195234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279218757
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279242324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279244521
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279247841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279253381
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279255036
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279257774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523279260336
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1523279266711
