what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1523450041406
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1523450041406
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1523450041407
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1523450041407
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1523450041408
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1523450041408
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1523450041409
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1523450041409
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1523450041410
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1523450041410
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1523450041411
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1523450041412
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1523450041413
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1523450041413
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1523450041413
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1523450041413
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1523450041414
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1523450041415
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1523450041415
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1523450041415
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1523450041416
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1523450041416
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1523450041417
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1523450041417
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1523450041418
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1523450041418
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1523450041419
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1523450041419
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1523450041419
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1523450041419
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1523450041419
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1523450041420
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1523450041420
os,sysinfo,,,"linux",1523450041421
arch,sysinfo,,,"x86",1523450041421
ws,sysinfo,,,"gtk",1523450041421
locale,sysinfo,,,"en_US",1523450041421
processors,sysinfo,,,"8",1523450041421
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1523450041421
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1523450041421
java.specification.name,sysinfo,,,"Java Platform API Specification",1523450041421
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1523450041421
java.specification.version,sysinfo,,,"1.6",1523450041421
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1523450041421
java.version,sysinfo,,,"1.6.0_23",1523450041421
java.vm.info,sysinfo,,,"mixed mode",1523450041421
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1523450041421
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1523450041421
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1523450041421
java.vm.specification.version,sysinfo,,,"1.0",1523450041421
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1523450041421
java.vm.version,sysinfo,,,"19.0-b09",1523450041421
started,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1523450048443
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1523450048474
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523450048561
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1523450048579
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1523450048602
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523450048655
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450048792
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450084988
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523450094076
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1523450100011
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1523450102575
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1523450104156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523450105626
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1523450108206
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1523450108216
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523450108223
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1523450110232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1523450114133
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1523450118117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450122263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450125103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450128442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450132459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450132737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450133269
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1523450134956
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1523450134961
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1523450135912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450135994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1523450137783
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1523450138245
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1523450138246
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1523450139547
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1523450139645
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1523450139655
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1523450140011
